OWNER;POINTNAME;FLD_DEV;3_KKS; DESC;LONG DESC;ACTIVE;INACTIVE;EST;PRI;SIG_TYPE;SIG_LEVEL;PWR_SRC;NOMINAL POWER;LINE MONITORING;LOCATION;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION_SIGNAL;SOE;HIST;PID;LOGIC;SCHEM;HMI_SCREEN;Intelligent System;Signal Loss;Instrument Function;KKS_Junction Box;Explosion Protection;IS;IS_MODEL;IS_IN_TB_1;IS_IN_TB_2;IS_OUT_TB_1;IS_OUT_TB_2;CONTROLLER;CABINET_KKS;CARD_ID;CARD_TYPE;CARD_POINT_Nº;TA_MODEL;TA_TAG_ID;MC_ID;MC_TERM_STRIP_ID;TB_1;TB_2;TB_3;TB_4;STATUS OF TECHNICAL DATA;IN PAMELA;REMARKS;MOD;REV;REV_COMMENT;REV_DATE
EA-I&C;B2LBG33AA303XB07;B2LBG33AA303;XB07;B2: Sealing AirPrehtr Pot Drn MOV           ;B2: Sealing Air Preheater Pot Drain Motor Operated Valve      ;Actuator Fault;;;;DI;24VDC;         S;;;B0CRM02GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA303XB23;B2LBG33AA303;XB23;B2: Sealing AirPrehtr Pot Drn MOV           ;B2: Sealing Air Preheater Pot Drain Motor Operated Valve      ;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM02GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA303XQ13;B2LBG33AA303;XQ13;B2: Sealing AirPrehtr Pot Drn MOV              ;B2: Sealing Air Preheater Pot Drain Motor Operated Valve       ;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA303YB01;B2LBG33AA303;YB01;B2: Sealing AirPrehtr Pot Drn MOV             ;B2: Sealing Air Preheater Pot Drain Motor Operated Valve       ;Op Cmd;;;;DO;24VDC;         S;;;B0CRM02GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA303YB02;B2LBG33AA303;YB02;B2: Sealing AirPrehtr Pot Drn MOV             ;B2: Sealing Air Preheater Pot Drain Motor Operated Valve       ;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM02GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA401XQ13;B2LBG33AA401;XQ13;B2: Sealing Air Prehtr CV                   ;B2: Sealing Air Preheater Control Valve          ;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33AA401YQ01;B2LBG33AA401;YQ01;B2: Sealing Air Prehtr CV                   ;B2: Sealing Air Preheater Control Valve          ;Position Demand;N/A;;;AO;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33CF001AXQ01;B2LBG33CF001A;XQ01;B2: Sealing Air Prehtr Flow 1                   ;B2: Sealing Air Preheater Flow 1          ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33CF001BXQ01;B2LBG33CF001B;XQ01;B2: Sealing Air Prehtr Flow 2                   ;B2: Sealing Air Preheater Flow 2          ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33CP001XQ01;B2LBG33CP001;XQ01;B2: Sealing Air Prehtr Press                    ;B2: Sealing Air Preheater Pressure          ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33CT001XQ01;B2LBG33CT001;XQ01;B2: Sealing Air Prehtr Temp                     ;B2: Sealing Air Preheater Temperature           ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LBG33CT002XQ01;B2LBG33CT002;XQ01;B2: Sealing Air Prehtr Pot Temp                 ;B2: Sealing Air Preheater Pot Temperature         ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000002 - Main Steam, Extractions Auxiliary Steam & By-Pass;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-PP-XA-007624;NPE7-EAI-41XX-XXX-IM-XA-007653;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA20CF001AXQ01;B2LCA20CF001A;XQ01;B2: ScrubStg1Que Flow 1                         ;B2: Scrubber Condensate Preheater Flow 1             ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA20CF001BXQ01;B2LCA20CF001B;XQ01;B2: ScrubStg1Que Flow 2                         ;B2: Scrubber Condensate Preheater Flow 2             ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA301XB01;B2LCA30AA301;XB01;B2: Econr Cool Ckt By-pass IV               ;B2: Economizer Cooling Circuit By-pass Isolation Valve        ;Open;;;;DI;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA301XB02;B2LCA30AA301;XB02;B2: Econr Cool Ckt By-pass IV               ;B2: Economizer Cooling Circuit By-pass Isolation Valve        ;Closed;;;;DI;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA301YB02;B2LCA30AA301;YB02;B2: Econr Cool Ckt By-pass IV                 ;B2: Economizer Cooling Circuit By-pass Isolation Valve         ;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA302XB01;B2LCA30AA302;XB01;B2: Intmd Conds Htr to Econr Cool Ckt Pmps IV;B2: Intermediate Condensate Heater to Economizer Cooling Circuit Pumps Isolation Valve;Open;;;;DI;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA302XB02;B2LCA30AA302;XB02;B2: Intmd Conds Htr to Econr Cool Ckt Pmps IV;B2: Intermediate Condensate Heater to Economizer Cooling Circuit Pumps Isolation Valve;Closed;;;;DI;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30AA302YB01;B2LCA30AA302;YB01;B2: Intmd Conds Htr to Econr Cool Ckt Pmps IV ;B2: Intermediate Condensate Heater to Economizer Cooling Circuit Pumps Isolation Valve ;Op Cmd;;;;DO;24VDC;         S;;;B0CRM01GH004;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30CP001XQ01;B2LCA30CP001;XQ01;B2: Econr Cool Ckt Pmps Disch Press             ;B2: Economizer Cooling Circuit Pumps Discharge Pressure       ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30CT001XQ01;B2LCA30CT001;XQ01;B2: Econr Cool Ckt Pmps Inl Temp                ;B2: Economizer Cooling Circuit Pumps Inlet Temperature        ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCA30CT002XQ01;B2LCA30CT002;XQ01;B2: Conds PreHtg Econr Outl Temp                ;B2: Condensate PreHeating Economizer Outlet Temperature        ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301XB01;B2LCN40AA301;XB01;B1: LP Pri AirPreHtr Lvl MOV                 ;B1: LP Primary Air Preheater Level Motor Operated Valve         ;Open;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301XB02;B2LCN40AA301;XB02;B1: LP Pri AirPreHtr Lvl MOV                 ;B1: LP Primary Air Preheater Level Motor Operated Valve         ;Closed;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301XB07;B2LCN40AA301;XB07;B1: LP Pri AirPreHtr Lvl MOV                ;B1: LP Primary Air Preheater Level Motor Operated Valve        ;Actuator Fault;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301XB23;B2LCN40AA301;XB23;B1: LP Pri AirPreHtr Lvl MOV                ;B1: LP Primary Air Preheater Level Motor Operated Valve        ;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301XQ13;B2LCN40AA301;XQ13;B1: LP Pri AirPreHtr Lvl MOV                   ;B1: LP Primary Air Preheater Level Motor Operated Valve          ;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301YB01;B2LCN40AA301;YB01;B1: LP Pri AirPreHtr Lvl MOV                  ;B1: LP Primary Air Preheater Level Motor Operated Valve         ;Op Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA301YB02;B2LCN40AA301;YB02;B1: LP Pri AirPreHtr Lvl MOV                  ;B1: LP Primary Air Preheater Level Motor Operated Valve         ;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA401XQ13;B2LCN40AA401;XQ13;B2: LP Pri AirPreHtr Lvl CV                 ;B2: LP Primary Air Preheater Level Control Valve         ;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40AA401YQ01;B2LCN40AA401;YQ01;B2: LP Pri AirPreHtr Lvl CV                 ;B2: LP Primary Air Preheater Level Control Valve         ;Position Demand;N/A;;;AO;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40CF001AXQ01;B2LCN40CF001A;XQ01;B2: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 1  ;B2: LP Primary Air Preheater to Boiler Condensate Return Tank Flow 1 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN40CF001BXQ01;B2LCN40CF001B;XQ01;B2: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 2  ;B2: LP Primary Air Preheater to Boiler Condensate Return Tank Flow 2 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;FT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301XB01;B2LCN50AA301;XB01;B1: LP Sec AirPreHtr Lvl MOV                 ;B1: LP Secondary Air Preheater Level Motor Operated Valve         ;Open;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301XB02;B2LCN50AA301;XB02;B1: LP Sec AirPreHtr Lvl MOV                 ;B1: LP Secondary Air Preheater Level Motor Operated Valve         ;Closed;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301XB07;B2LCN50AA301;XB07;B1: LP Sec AirPreHtr Lvl MOV                ;B1: LP Secondary Air Preheater Level Motor Operated Valve        ;Actuator Fault;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301XB23;B2LCN50AA301;XB23;B1: LP Sec AirPreHtr Lvl MOV                ;B1: LP Secondary Air Preheater Level Motor Operated Valve        ;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301XQ13;B2LCN50AA301;XQ13;B1: LP Sec AirPreHtr Lvl MOV                   ;B1: LP Secondary Air Preheater Level Motor Operated Valve          ;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301YB01;B2LCN50AA301;YB01;B1: LP Sec AirPreHtr Lvl MOV                  ;B1: LP Secondary Air Preheater Level Motor Operated Valve         ;Op Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B2LCN50AA301YB02;B2LCN50AA301;YB02;B1: LP Sec AirPreHtr Lvl MOV                  ;B1: LP Secondary Air Preheater Level Motor Operated Valve         ;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
